nl_command,ltl,map_name
avoid Nikki & Co en route to CVS,F ( cvs & ~ nikki_fine_jewelers ),San Diego #1
Avoid Nikki Fine Jewelers while on your way to CVS,F ( cvs & ~ nikki_fine_jewelers ),San Diego #1
Navigate to the CVS while avoiding Nikki & Co. Fine Jewelers.,F ( cvs & ~ nikki_fine_jewelers ),San Diego #1
Avoid Nikki & Co. Fine Jewelers on your way to CVS.,F ( cvs & ~ nikki_fine_jewelers ),San Diego #1
Navigate to the museum while avoiding the CVS.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Make a tight turn around CVS and head to William Heath Davis House,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Avoid CVS on your way to William Heath Davis House.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Avoid CVS while on your way to William Heath Davis House,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Make a right turn at CVS and head straight to William Heath Davis House.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Avoid CVS on your way to William Heath Davis House.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Go around CVS on your navigation to William Heath Davis House,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Avoid CVS and go directly to William Heath Davis House Museum.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Avoid the pharmacy on the way to the museum.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Move to the museum while avoiding CVS.,F ( william_heath_davis_house_museum & ~ cvs ),San Diego #1
Go to the jewelry store and then head over to William Heath Davis House.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Navigate to Nikki & Co. Fine Jewelers and then go to William Heath Davis House.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Navigate to the museum while avoiding the jewelers.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Go to Nikki Fine Jewelers while on your way to William Health Davis House,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Head straight to Nikki & Co. and from there proceed to William Health Davis House,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
head over to the jewelry store and then to the museum,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Navigate to Nikki Fine Jewelers on your way to William Heath David House Museum.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
"Go to Nikki & Co. Fine Jewelers, then go to William Heath Davis House Museum.",F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Navigate to Nikki & Co. On your way to William Heath Davis House.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Go straight to Nikki Fine Jewelers and then head to the south end of the block.,F ( nikki_fine_jewelers & F ( william_heath_davis_house_museum ) ),San Diego #1
Head straight over to the Italian Cultural Center.,F ( italian_cultural_center ),San Diego #2
Go directly to the Italian Cultural Center of San Diego.,F ( italian_cultural_center ),San Diego #2
Move directly to the Italian Cultural Center.,F ( italian_cultural_center ),San Diego #2
Navigate across State Street to the Italian Cultural Center of San Diego.,F ( italian_cultural_center ),San Diego #2
Go straight to the cultural center instead of heading in the direction of the museum.,F ( italian_cultural_center ),San Diego #2
Go straight across the street to the Italian Cultural Center.,F ( italian_cultural_center ),San Diego #2
Head over to the Italian Cultural Center.,F ( italian_cultural_center ),San Diego #2
Proceed directly to Italian Cultural Center.,F ( italian_cultural_center ),San Diego #2
Go straight to Italian Cultural Center,F ( italian_cultural_center ),San Diego #2
Go in a short straight line to the Italian Cultural Center,F ( italian_cultural_center ),San Diego #2
Go to the Italian restaurant on your way to the language school.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Navigate straight to Buon Appetito Restaurant and from there head to the Italian Cultural Center,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Make your first stop at Buon Appetito Restaurant before moving on to your next stop at the Italian Cultural Center,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Head straight to Buon Appetito and then turn slightly right.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Go to Buon Appetito Restaurant and then head to the Italian Cultural Center of San Diego.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Ride past the Buon Appetito and end up at the Italian Cultural center.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
"Go to Buon Appetito Restaurant, then continue to the Italian Cultural Center.",F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Go to Buon Appetito Restaurant and then go to the Italian Cultural Center.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Go to Buon Appetito Restaurant while on your way to Italian Cultural Center,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Proceed through Buon Appetito on way to Language school.,F ( buon_appetito & F ( italian_cultural_center ) ),San Diego #2
Navigate first to the Italian Cultural Center and then onward to the Firehouse Museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Go to Italian Cultural Center of San Diego while on your way to Firehouse Museum,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Stop by the language school on your way to the Firehouse Museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
"Navigate to the Italian Cultural Center of San Diego, and then to the Firehouse Museum",F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
"Move to Italian Cultural Center of San Diego, and then move the Firehouse Museum",F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Turn left at the Italian Cultural Center before heading to the Firehouse Museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Proceed to the museum while visiting the language school on the way.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Stop at the cultural center and then continue to the museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
First go to the cultural center and then head over to Firehouse Museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
Hit the cultural center of SA only to land at the Firehouse museum.,F ( italian_cultural_center & F ( firehouse_museum ) ),San Diego #2
"Go to Firehouse Museum, and keep clear of Buon Appetito restaurant on the way there",F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Go around Buon Appetito Restaurant on your way to the Firehouse Museum.,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Navigate to the Firehouse Museum and avoid the Buon Appetito Restaurant,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Make way to Firehouse Museum avoiding the Italian restaurant.,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Avoid Buon Appetito Restaurant while on your way to Firehouse Museum,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
"Loop around Buon Appetito Restaurant, then stop at Firehouse Museum",F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Stay away from the restaurant on the way to Firehouse Museum.,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Move to the Firehouse Museum while avoiding Buon Appetito Restaurant,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Go around Buon Appetito on your way to Firehouse Museum.,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Move to Firehouse Museum and avoid Buono Appetito,F ( firehouse_museum & ~ buon_appetito ),San Diego #2
Travel to the language school while avoiding the Italian restaurant.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Avoid Buon Appetito and visit the Italian Cultural Center of San Diego,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Circle by the Firehouse Museum to end up at the Cultural center.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Go around Buon Appetito to get to the Italian Cultural Center.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Navigate to Italian Culture center while avoiding Buon Appetito,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Navigate to the cultural center while avoiding Bon Appetito.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
"Please move to Italian Cultural Center of San Diego, but move towards the right and avoid Buon Appetito Resaurant.",F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Bypass the italian restaurant on  your way to the school.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Avoid Buon Appetito Restaurant while on your way to Italian Cultural Center,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Avoid Buon Appetito Restaurant on your way to Italian Cultural Center of San Diego.,F ( italian_cultural_center & ~ buon_appetito ),San Diego #2
Head to the museum while avoiding the language school.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Head towards Firehouse museum and avoid Italian Culture Center.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Navigate to the Firehouse Museum and avoid the Italian Cultural Center of San Diego,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Avoid Italian Cultural Center of San Diego while on your way to Firehouse Museum,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Turn left at the Italian Cultural Center and then head straight to the Firehouse Museum.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Navigate to the Firehouse Museum while avoiding the Italian Cultural Center.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Go around the Italian Cultural Center of San Diego to the Firehouse Museum.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Avoid the cultural center on your way to Firehouse Museum.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Stay away from the Italian Cultural center and navigate to Firehouse Museum.,F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
"Start out moving towards Firehouse Museum, but on the way go to the right of the Italian Cultural Center of San Diego while avoiding it too.",F ( firehouse_museum & ~ italian_cultural_center ),San Diego #2
Go around the Italian Cultural Center of San Diego on your way to Buon Appetito Restaurant.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Go around the Italian Cultural Center and then head straight.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Avoid the cultural center as you curve left around it and head to Buon Appetito Restaurant.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Avoid Italian Cultural Center while on your way to Buon Appetito Restaurant,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
"Move to Buon Appetito Restaurant, but avoid the Italian Cultural Center on the way there.",F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Try to get past Cultural Center then arrive at the Buon wine bar.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Avoid the Italian Cultural Center on the way to Buon Appetito Restaurant.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Go around Italian Cultural Center of San Diego and make your stop at Buon Appetito Restaurant,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
"Move to Buon Appetitio Restaurant, but avoid the Italian Cultural Center of San Diego.",F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Avoid the language school on your way to the Italian restaurant.,F ( buon_appetito & ~ italian_cultural_center ),San Diego #2
Navigate to Seawalk Pavilion,F ( seawalk_pavilion ),Jacksonville #1
Move to the seawalk pavilion and avoid surfer the bar,F ( seawalk_pavilion ),Jacksonville #1
Go to SeaWalk Pavillion while on your way to Surfer the Bar,F ( seawalk_pavilion ),Jacksonville #1
Move directly to Seawalk Pavilion.,F ( seawalk_pavilion ),Jacksonville #1
Head directly to your end destination the Seawalk Pavilion.,F ( seawalk_pavilion ),Jacksonville #1
Navigate to Seawalk Pavillion,F ( seawalk_pavilion ),Jacksonville #1
Head straight ahead to Seawalk Pavilion.,F ( seawalk_pavilion ),Jacksonville #1
Go to the Seawalk Pavilion.,F ( seawalk_pavilion ),Jacksonville #1
Navigate straight to the Seawalk Pavilion,F ( seawalk_pavilion ),Jacksonville #1
Go directly to the Seawalk Pavilion and avoid Surfer [the Bar].,F ( seawalk_pavilion ),Jacksonville #1
Proceed through the restaurant before moving towards the Pavilion.,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
"Move to Sea Walk Pavilion, but first go to the Carrabba's Italian Grill.",F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Go to Carrabba's Italian Grill while on your way to Seawalk Pavilion,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Head to Carrabba's and then to Seawalk Pavilion.,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Navigate to Carrabba's Italian Grill then navigate to Seawalk Pavilion.,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
"Go to Carrabba's Italian Grill, then keep going until you reach SeaWalk Pavillion.",F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
"Go to Carrabba's Italian Grill, then go to Seawalk Pavilion.",F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
"Make a straight line to Carrabba's Italian Grill and stop, then head to Seawalk Pavilion",F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Visit Carrabba's Italian Grill and then the SeaWalk Pavilion,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Go to the italian grill before heading over to Seawalk Pavilion.,F ( carrabba's_italian_grill & F ( seawalk_pavilion ) ),Jacksonville #1
Bypass Seawalk Pavilion on your way to Surfer (the bar),F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Navigate to Seawalk Pavilion and then to Surfer the Bar.,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Go to Seawalk Pavillion while on your way to Surfer the Bar,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Go to Seawalk Pavilion and then to the bar & grill.,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
"Go up to SeaWalk Pavillion then continue to Surfer the Bar, right next to it.",F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
"Go to the Seawalk Pavilion, then go to Surfer (the Bar).",F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Head straight to Seawalk Pavilion then head left to stop at Surfer [The Bar],F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Navigate to the bar while avoiding the pavilion.,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Turn left just past the Seawalk Pavilion and go the bar.,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
Head towards Seawalk Pavilion and turn to go to Surfer.,F ( seawalk_pavilion & F ( surfer_the_bar ) ),Jacksonville #1
"Travel to the Surfer Bar, but be sure to avoid Carrabba's Italian Grill.",F ( surfer_the_bar & ~ carrabba's_italian_grill ),Jacksonville #1
